pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231291.03738636366,231291.03738636366,141572.91366906473,141572.91366906473,0.0,0.0,0.0,0.0
10,1,4,152486.65214285714,9534.851800167458,135417.09671232876,135417.09671232876,0.0,182.0,0.0,0.0
10,2,2,96662.91863979847,23141.358001954446,58370.4963538874,22190.548943991926,0.0,38.0,0.0,38.0
17,7,7,16908.303703488316,11570.679000977223,9118.592934113745,13348.523867597858,0.0,9.0,0.0,1.0
50,1,2,46258.20746818182,46258.20746818182,28314.58273381295,28314.58273381295,0.0,0.0,0.0,0.0
50,1,4,36010.52579489581,9534.851800167458,27083.419347945204,27083.419347945204,0.0,142.0,0.0,0.0
50,2,2,21934.830991658942,11570.679000977223,11674.099271849866,11095.274471995963,0.0,46.0,0.0,46.0
75,3,5,9537.150044306096,7713.786000651483,4082.924546210346,7396.849647997308,0.0,21.0,0.0,21.0
100,1,2,22869.226164044943,22869.226164044943,14157.291366906475,14157.291366906475,0.0,0.0,0.0,0.0
100,1,4,18137.974605814023,9534.851800167458,13541.709674657535,13541.709674657535,0.0,92.0,0.0,0.0
100,2,2,11043.13539835707,7713.786000651483,5837.049636193029,7396.849647997307,0.0,44.0,0.0,44.0
115,4,2,4643.48683168283,4628.271600390889,2662.7768779561784,4438.109788798385,0.0,5.0,0.0,5.0
287,1,6,5390.000312809551,5190.561100512101,4002.1401451985944,5411.158588924945,0.0,11.0,0.0,1.0
400,1,2,5053.283429084158,4609.369136092731,3539.3228417266187,3539.3228417266187,0.0,84.0,0.0,0.0
400,1,4,4567.7642147635115,3807.699630122799,3385.427418664384,3385.427418664384,0.0,80.0,0.0,0.0
400,2,2,2765.2476061727507,2571.2620002171607,1459.2624090315014,2465.6165493324365,0.0,32.0,0.0,32.0
439,1,9,3032.6202749507306,2863.130266933958,993.4709250851405,2705.5792944624727,0.0,28.0,0.0,71.0
1000,1,2,2224.7616372526036,2099.68717881124,1415.7291366906475,1415.7291366906475,0.0,60.0,0.0,0.0
1000,1,4,1818.3690716442736,1805.9573385017452,1354.1709674657534,1354.1709674657534,0.0,8.0,0.0,0.0
1000,2,2,1069.103642702529,1010.3941399629186,583.704963616622,1056.6928068567584,0.0,56.0,0.0,8.0
