pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,488986.5457420925,320498.9413680781,345113.4245360825,71795.79737609331,0.0,6.0,0.0,54.0
10,1,4,239653.5001253133,21727.31425364759,218955.1928205128,54505.86715425532,0.0,182.0,0.0,54.0
10,2,2,213665.96091205213,213665.96091205213,93638.49,71795.79737609331,2.0,2.0,0.0,22.0
17,7,7,37866.06122171946,37866.06122171946,16235.15799026483,35897.89868804665,0.0,0.0,0.0,1.0
50,1,2,101553.84072970194,91571.1261051652,69022.68491134021,71795.79737609331,0.0,6.0,0.0,14.0
50,1,4,63284.974215662056,21727.31425364759,43791.03856752137,54505.86715425532,14.0,142.0,0.0,14.0
50,2,2,49307.5294412428,49307.5294412428,18727.698,35897.898688046655,2.0,2.0,0.0,14.0
75,3,5,18809.42103896104,17023.042253521126,5247.636,17948.949344023324,0.0,9.0,0.0,9.0
100,1,2,50776.92036485097,49307.5294412428,34511.34245567011,35897.898688046655,0.0,4.0,0.0,28.0
100,1,4,38765.876167936454,21727.31425364759,21895.519283760685,27252.93357712766,0.0,92.0,0.0,28.0
100,2,2,25639.915309446253,25639.915309446253,9363.849,17948.949344023327,0.0,0.0,0.0,28.0
115,4,2,10948.389340158006,10948.389340158006,3422.371304347826,8974.474672011664,1.0,1.0,0.0,13.0
287,1,6,12612.311628430049,12612.311628430049,6586.211382113822,7786.552450633749,1.0,1.0,0.0,7.0
400,1,2,12819.957654723126,12819.957654723126,8627.835613853093,10256.54248229904,0.0,0.0,0.0,48.0
400,1,4,8931.61758281762,9568.28313737915,5473.879821047009,7786.552450607903,0.0,16.0,0.0,48.0
400,2,2,6197.9952755905515,6197.9952755905515,2340.96225,5522.753644314868,0.0,0.0,0.0,16.0
439,1,9,7094.425290991902,6263.136608711456,2490.7813620932743,3687.4131705284894,9.0,71.0,0.0,137.0
1000,1,2,4886.067039106145,4886.067039106145,3451.134245546392,4487.237336005832,0.0,0.0,0.0,24.0
1000,1,4,3785.434995157591,3700.3903915395063,2189.5519284188035,3406.6166971409575,0.0,24.0,0.0,24.0
1000,2,2,2298.473484366608,2175.8690086596293,936.3849,2243.618668002916,0.0,48.0,0.0,24.0
