instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0194,20353.6113,0.0194,1,1049155.2209
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.097,101768.0564,0.0194,5,209831.0442
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1164,122121.6677,0.0194,6,174859.2035
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.194,203536.1129,0.0194,10,104915.5221
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2716,284950.558,0.0194,14,74939.6586
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.291,305304.1693,0.0194,15,69943.6814
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3298,346011.3919,0.0194,17,61715.013
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.388,407072.2257,0.0194,20,52457.761
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.485,508840.2821,0.0194,25,41966.2088
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.582,610608.3386,0.0194,30,34971.8407
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.679,712376.395,0.0194,35,29975.8635
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.776,814144.4514,0.0194,40,26228.8805
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.873,915912.5079,0.0194,45,23314.5605
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.97,1017680.5643,0.0194,50,20983.1044
