instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.106,217721.9514,0.0106,10,205398.0674
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.185,197708.9612,0.0185,10,106869.7088
c6g.16xlarge,eu-west-1a,1,50.0,10,2,2,32.0,22.0,1.0079,629716.32,0.0315,1,19524.3923
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,2.0158,354215.43,0.112,2,9762.1962
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.53,1088609.7571,0.0106,50,41079.6135
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.925,988544.8062,0.0185,50,21373.9418
c6g.16xlarge,eu-west-1a,2,50.0,50,2,2,64.0,14.0,2.0158,1259432.64,0.0315,2,9762.1962
c6g.12xlarge,eu-west-1a,5,50.0,75,3,5,80.0,5.0,3.838,1574290.8,0.048,5,5127.315
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.06,2177219.5143,0.0106,100,20539.8067
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.85,1977089.6125,0.0185,100,10686.9709
c6g.16xlarge,eu-west-1a,4,50.0,100,2,2,128.0,28.0,4.0316,2518865.28,0.0315,4,4881.0981
c6g.16xlarge,eu-west-1a,8,50.0,115,4,2,128.0,13.0,8.0632,2518865.28,0.063,8,2440.549
r6g.12xlarge,eu-west-1b,6,10.0,287,1,6,288.0,1.0,6.6132,5652293.22,0.023,6,2967.7037
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.24,8708878.0571,0.0106,400,5134.9517
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.4,7908358.45,0.0185,400,2671.7427
c6g.16xlarge,eu-west-1a,13,50.0,400,2,2,416.0,16.0,13.1027,8186312.16,0.0315,13,1501.8763
r6g.12xlarge,eu-west-1b,11,10.0,439,1,9,462.0,23.0,12.1242,9067220.3738,0.0262,11,1618.7475
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,10.6,21772195.1429,0.0106,1000,2053.9807
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,18.5,19770896.125,0.0185,1000,1068.6971
c6g.16xlarge,eu-west-1a,32,50.0,1000,2,2,1024.0,24.0,32.2528,20150922.24,0.0315,32,610.1373
