instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1c,1,50.0,1,1,1,2.0,1.0,0.034,39377.1954,0.017,1,579076.4034
t4g.large,eu-west-1c,3,50.0,5,1,1,6.0,1.0,0.102,118131.5863,0.017,3,193025.4678
t4g.large,eu-west-1c,3,50.0,6,1,1,6.0,0.0,0.102,118131.5863,0.017,3,193025.4678
t4g.large,eu-west-1c,5,50.0,10,1,1,10.0,0.0,0.17,196885.9771,0.017,5,115815.2807
t4g.large,eu-west-1c,7,50.0,14,1,1,14.0,0.0,0.238,275640.368,0.017,7,82725.2005
t4g.large,eu-west-1c,8,50.0,15,1,1,16.0,1.0,0.272,315017.5634,0.017,8,72384.5504
t4g.large,eu-west-1c,9,50.0,17,1,1,18.0,1.0,0.306,354394.7589,0.017,9,64341.8226
t4g.large,eu-west-1c,10,50.0,20,1,1,20.0,0.0,0.34,393771.9543,0.017,10,57907.6403
t4g.large,eu-west-1c,13,50.0,25,1,1,26.0,1.0,0.442,511903.5406,0.017,13,44544.3387
t4g.large,eu-west-1c,15,50.0,30,1,1,30.0,0.0,0.51,590657.9314,0.017,15,38605.0936
t4g.large,eu-west-1c,18,50.0,35,1,1,36.0,1.0,0.612,708789.5177,0.017,18,32170.9113
t4g.large,eu-west-1c,20,50.0,40,1,1,40.0,0.0,0.68,787543.9086,0.017,20,28953.8202
t4g.large,eu-west-1c,23,50.0,45,1,1,46.0,1.0,0.782,905675.4949,0.017,23,25177.2349
t4g.large,eu-west-1c,25,50.0,50,1,1,50.0,0.0,0.85,984429.8857,0.017,25,23163.0561
