pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,674129.8746478874,674129.8746478874,664766.9597222223,674129.8746478874,0.0,0.0,0.0,0.0
10,1,4,674129.8746478874,674129.8746478874,664766.9597222223,674129.8746478874,0.0,0.0,0.0,0.0
10,2,2,281910.3810690423,337064.9373239437,337064.9373239437,337064.9373239437,0.0,0.0,0.0,0.0
17,7,7,51107.56745920485,25272.306404773222,49135.83933887691,50670.358987931395,0.0,19.0,0.0,1.0
50,1,2,134825.97492957747,134825.97492957747,132953.39194444445,134825.97492957747,0.0,0.0,0.0,0.0
50,1,4,134825.97492957747,134825.97492957747,132953.39194444445,134825.97492957747,0.0,0.0,0.0,0.0
50,2,2,52434.522288306456,38441.26664524938,67412.98746478873,67412.98746478873,0.0,37.0,0.0,0.0
75,3,5,28793.3712927871,16965.554055012053,22313.85599067599,23129.033101382043,0.0,53.0,0.0,21.0
100,1,2,67063.50161132128,38441.26664524938,66476.69597222222,67412.98746478873,0.0,74.0,0.0,0.0
100,1,4,67063.50161132128,38441.26664524938,66476.69597222222,67412.98746478873,0.0,74.0,0.0,0.0
100,2,2,25639.915309446253,33356.485539061956,33706.49373239437,33706.49373239437,0.0,0.0,0.0,0.0
115,4,2,11162.99773497944,10785.834933297278,14552.51477652782,14552.51477652782,0.0,36.0,0.0,0.0
287,1,6,15090.239327826472,13568.210993309898,11744.422903273298,13877.419860829228,0.0,32.0,0.0,33.0
400,1,2,16559.376245502353,16312.187683184515,16619.173993055556,16853.246866197183,0.0,6.0,0.0,0.0
400,1,4,16559.376245502353,16312.187683184515,16619.173993055556,16853.246866197183,0.0,6.0,0.0,0.0
400,2,2,6317.3788121990365,8059.545203495714,8426.623433098592,8426.623433098592,0.0,5.0,0.0,0.0
439,1,9,7964.463965801301,7043.167737128382,2561.5421962436512,6103.9877437685645,0.0,56.0,0.0,71.0
1000,1,2,6526.387561700619,6526.387561700619,6647.669597222222,6741.298746478873,0.0,0.0,0.0,0.0
1000,1,4,6526.387561700619,6526.387561700619,6647.669597222222,6741.298746478873,0.0,0.0,0.0,0.0
1000,2,2,3060.960084175408,3054.672813190373,3370.6493732394365,3370.6493732394365,0.0,2.0,0.0,0.0
