pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,214248.53989473687,214248.53989473687,126958.93548387097,126958.93548387097,0.0,0.0,0.0,0.0
10,1,4,127672.35278287463,50232.04803136743,109838.31177777778,69153.18686603708,0.0,22.0,0.0,6.0
10,2,2,83869.94640883978,19118.711060737794,44965.97492021277,49131.67203545824,0.0,38.0,0.0,6.0
17,7,7,13896.43015378982,9377.364084148725,7876.784554270624,11626.252149880278,1.0,10.0,0.0,1.0
50,1,2,42849.70797052632,42849.70797052632,25391.787096774195,25391.787096774195,0.0,0.0,0.0,0.0
50,1,4,31201.223675091725,25116.024015683714,21967.66236,17288.29671650927,0.0,14.0,0.0,14.0
50,2,2,18285.97850469511,6291.502023257241,8993.194985106384,12282.91800886456,0.0,94.0,0.0,14.0
75,3,5,7869.696832858745,6291.502023257241,3392.2685475555554,4688.682041792317,0.0,21.0,0.0,53.0
100,1,2,20983.1044185567,20983.1044185567,12695.893548387097,12695.893548387097,0.0,0.0,0.0,0.0
100,1,4,16004.64875058542,12558.012007841857,10983.831180555555,9879.026695148154,0.0,28.0,0.0,12.0
100,2,2,9045.683375080847,6291.502023257241,4496.597492287234,7018.81029077975,0.0,44.0,0.0,12.0
115,4,2,3877.1448048724965,3516.493192863611,2212.3490528355387,3275.444802363883,0.0,13.0,0.0,5.0
287,1,6,4413.472614727855,3735.613571488793,3709.9203885650454,2982.314935114272,0.0,52.0,0.0,1.0
400,1,2,4973.321979965692,4973.321979965692,3173.9733870967743,3173.9733870967743,0.0,0.0,0.0,0.0
400,1,4,4007.1571800450797,3864.003694720571,2745.9577951388887,2766.127474641483,0.0,16.0,0.0,0.0
400,2,2,2238.3288705500904,1999.0343984950102,1124.1493731050532,1965.2668814183298,0.0,48.0,0.0,0.0
439,1,9,2529.1611325716103,2017.1487252861602,978.2536461451053,2193.026529507309,0.0,113.0,0.0,2.0
1000,1,2,1854.46827933372,1720.0219271346723,1269.5893548387096,1269.5893548387096,0.0,75.0,0.0,0.0
1000,1,4,1578.1350102800716,1540.2254464173923,1098.3831180555555,1097.6696327942393,0.0,24.0,0.0,8.0
1000,2,2,884.0888815687549,811.6691419104737,449.65974923936176,779.8678100866388,0.0,88.0,0.0,8.0
