pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,920977.886877828,701802.9811320755,920977.886877828,594821.6827794561,920977.886877828,0.0,1.0,0.0,1.0,0.0
5,1,1,227882.9284093488,227882.9284093488,184195.57719457013,198273.89442766027,188710.30131463628,1.0,1.0,0.0,1.0,0.0
6,1,1,227882.9284093488,227882.9284093488,153496.3143539467,198273.89442766027,77978.10901467505,0.0,0.0,0.0,0.0,0.0
10,1,1,136026.01454693213,136026.01454693213,92097.78864253394,118964.33661631419,89667.46023510337,0.0,0.0,0.0,0.0,0.0
14,1,1,96947.58812212982,96947.58812212982,65784.1347308154,84974.52617300698,70655.31896140071,0.0,0.0,0.0,0.0,0.0
15,1,1,84770.83358128641,84770.83358128641,61398.525751633984,74352.71039463747,65975.6184150413,1.0,1.0,0.0,1.0,0.0
17,1,1,75311.59096362954,75311.59096362954,54175.16978502873,66091.29814255344,28405.00075760494,1.0,1.0,0.0,1.0,0.0
20,1,1,67751.47172637118,67751.47172637118,46048.894309954754,59482.168323262835,19239.081714559386,0.0,0.0,0.0,0.0,0.0
25,1,1,52070.30981609772,52070.30981609772,36839.115446153846,45755.5140957114,31535.134072125056,1.0,1.0,0.0,1.0,0.0
30,1,1,45109.8264160266,45109.8264160266,30699.262875816992,39654.7788788184,21659.703750478373,0.0,0.0,0.0,0.0,0.0
35,1,1,37575.487911724726,37575.487911724726,26313.653892326165,33045.64906661445,11948.803246029978,1.0,1.0,0.0,1.0,0.0
40,1,1,33810.728393596604,33810.728393596604,23024.447154977377,29741.084161631417,12013.472950471696,0.0,0.0,0.0,0.0,0.0
45,1,1,29393.276128377114,29393.276128377114,20466.17525054466,25861.81231474766,10107.69346264574,1.0,1.0,0.0,1.0,0.0
50,1,1,27038.205461594378,27038.205461594378,18419.557724886876,23792.867328096676,7745.3243077624875,0.0,0.0,0.0,0.0,0.0
