pods,cpu,mem,alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,iterations,explored_alphas,explored_podcount,nodepool_config,workload_intensity,execution_time
10,1,2,0.2918,0.0489,251955.4342,5152462.8671,10.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227)]","[8095.0, 589806.0, 10.0, 10.0, 10.0, 1698.0, 10.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 35.0}]",default,1221.1216
10,1,4,0.1459,0.089,472631.771,5310469.3371,10.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725)]","[168881.0, 829092.0, 2830.0, 10.0, 10.0, 1108.0, 10.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 35.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 2, 'T3': 10.0}]",default,1115.1297
10,2,2,0.2016,0.0968,251955.4342,2602845.3946,10.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666)]","[36673.0, 443632.0, 239.0, 12.0, 12.0, 12.0, 10.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 2, 'T3': 50.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,1143.9673
17,7,7,0.3262,0.9537,693135.8423,726786.0358,17.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.3475241575014721)]","[418.0, 50509.0, 17.0, 17.0, 17.0, 17.0, 49.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 4, 'T3': 50.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,1047.9994
50,1,2,0.2918,0.2024,1039100.8342,5133897.4022,50.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227)]","[8095.0, 589806.0, 50.0, 50.0, 50.0, 1698.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 6, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 35.0}]",default,1120.1732
50,1,4,0.1459,0.4428,2363158.855,5336853.7827,50.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725)]","[168881.0, 829092.0, 2830.0, 50.0, 50.0, 1108.0, 50.0]","[{'instance_type': 'r8a.4xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 35.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 8, 'T3': 10.0}]",default,1098.5346
50,2,2,0.2016,0.4038,1039100.8342,2573305.6815,50.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666)]","[36673.0, 443632.0, 239.0, 52.0, 52.0, 52.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 12, 'T3': 50.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,1262.349
75,3,5,0.1459,1.4372,2378281.6072,1654802.1202,76.0,1.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725)]","[105033.0, 314805.0, 2387.0, 76.0, 75.0, 96.0, 75.0]","[{'instance_type': 'c6gd.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 2, 'T3': 50.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,1129.1073
100,1,2,0.2918,0.4038,2078201.6684,5146611.3631,100.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227)]","[8095.0, 589806.0, 100.0, 100.0, 100.0, 1698.0, 100.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 12, 'T3': 50.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,1182.8933
100,1,4,0.1459,0.8663,4726317.71,5455751.7142,100.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725)]","[168881.0, 829092.0, 2830.0, 100.0, 100.0, 1108.0, 100.0]","[{'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,1129.6148
100,2,2,0.1459,0.7675,1967863.5,2563991.5309,100.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666)]","[36673.0, 443632.0, 239.0, 100.0, 100.0, 100.0, 100.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 25, 'T3': 50.0}]",default,1142.8145
115,4,2,0.1803,1.7888,2290627.5671,1280538.6668,115.0,0.0,5,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666)]","[22580.0, 222371.0, 407.0, 116.0, 116.0, 115.0, 115.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 7, 'T3': 50.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,1358.7767
