instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,45.0,10,1,2,10.0,0.0,0.155,196786.35,0.0155,10,126958.9355
m6g.medium,ap-northeast-1d,10,15.0,10,1,4,10.0,0.0,0.178,197708.9612,0.0178,10,111072.4501
t3a.large,ap-northeast-1d,10,5.0,10,2,2,10.0,0.0,0.377,169072.0657,0.0377,10,44846.7018
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.5602,346011.3919,0.1506,17,7950.0083
c6g.medium,ap-northeast-1c,50,45.0,50,1,2,50.0,0.0,0.775,983931.75,0.0155,50,25391.7871
m6g.medium,ap-northeast-1d,50,15.0,50,1,4,50.0,0.0,0.89,988544.8062,0.0178,50,22214.49
t3a.large,ap-northeast-1d,50,5.0,50,2,2,50.0,0.0,1.885,845360.3286,0.0377,50,8969.3404
t3.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,6.0075,1526520.8464,0.0801,75,3388.0335
c6g.medium,ap-northeast-1c,100,45.0,100,1,2,100.0,0.0,1.55,1967863.5,0.0155,100,12695.8935
m6g.medium,ap-northeast-1d,100,15.0,100,1,4,100.0,0.0,1.78,1977089.6125,0.0178,100,11107.245
t3a.large,ap-northeast-1d,100,5.0,100,2,2,100.0,0.0,3.77,1690720.6571,0.0377,100,4484.6702
t3.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,9.2115,2340665.2979,0.0801,115,2209.5871
r7a.medium,ap-northeast-1c,287,30.0,287,1,6,287.0,0.0,9.0118,9625846.6233,0.0314,287,3721.7354
c6g.medium,ap-northeast-1c,400,45.0,400,1,2,400.0,0.0,6.2,7871454.0,0.0155,400,3173.9734
m6g.medium,ap-northeast-1d,400,15.0,400,1,4,400.0,0.0,7.12,7908358.45,0.0178,400,2776.8113
t3a.large,ap-northeast-1d,400,5.0,400,2,2,400.0,0.0,15.08,6762882.6286,0.0377,400,1121.1675
r6g.large,ap-northeast-1c,439,35.0,439,1,9,439.0,0.0,20.0623,8615821.9569,0.0457,439,978.2536
c6g.medium,ap-northeast-1c,1000,45.0,1000,1,2,1000.0,0.0,15.5,19678635.0,0.0155,1000,1269.5894
m6g.medium,ap-northeast-1d,1000,15.0,1000,1,4,1000.0,0.0,17.8,19770896.125,0.0178,1000,1110.7245
t3a.large,ap-northeast-1d,1000,5.0,1000,2,2,1000.0,0.0,37.7,16907206.5714,0.0377,1000,448.467
