instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0155,20353.6113,0.0155,1,1313136.212
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.0775,101768.0564,0.0155,5,262627.2424
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.093,122121.6677,0.0155,6,218856.0353
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.155,203536.1129,0.0155,10,131313.6212
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.217,284950.558,0.0155,14,93795.4437
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.2325,305304.1693,0.0155,15,87542.4141
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2635,346011.3919,0.0155,17,77243.3066
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.31,407072.2257,0.0155,20,65656.8106
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.3875,508840.2821,0.0155,25,52525.4485
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.465,610608.3386,0.0155,30,43771.2071
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.5425,712376.395,0.0155,35,37518.1775
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.62,814144.4514,0.0155,40,32828.4053
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.6975,915912.5079,0.0155,45,29180.8047
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.775,1017680.5643,0.0155,50,26262.7242
