instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,us-west-2c,10,50.0,10,1,2,10.0,0.0,0.066,217721.9514,0.0066,10,329881.7446
r8a.48xlarge,us-west-2d,1,1.0,10,1,4,192.0,182.0,1.9847,9074530.0032,0.0103,1,23813.7638
r8a.48xlarge,us-west-2d,1,1.0,10,2,2,96.0,86.0,1.9847,4537265.0016,0.0207,1,23813.7638
r8a.48xlarge,us-west-2d,1,1.0,17,7,7,27.0,10.0,1.9847,1276105.7817,0.0735,1,23813.7638
t2.small,us-west-2c,50,50.0,50,1,2,50.0,0.0,0.33,1088609.7571,0.0066,50,65976.3489
r8a.48xlarge,us-west-2d,1,1.0,50,1,4,192.0,142.0,1.9847,9074530.0032,0.0103,1,23813.7638
r8a.48xlarge,us-west-2d,1,1.0,50,2,2,96.0,46.0,1.9847,4537265.0016,0.0207,1,23813.7638
r8a.48xlarge,us-west-2d,2,1.0,75,3,5,128.0,53.0,3.9694,6049686.6688,0.031,2,11906.8819
t2.small,us-west-2c,100,50.0,100,1,2,100.0,0.0,0.66,2177219.5143,0.0066,100,32988.1745
r8a.48xlarge,us-west-2d,1,1.0,100,1,4,192.0,92.0,1.9847,9074530.0032,0.0103,1,23813.7638
r8a.48xlarge,us-west-2d,2,1.0,100,2,2,192.0,92.0,3.9694,9074530.0032,0.0207,2,11906.8819
r8a.48xlarge,us-west-2d,3,1.0,115,4,2,144.0,29.0,5.9541,6805897.5024,0.0413,3,7937.9213
r8a.48xlarge,us-west-2d,2,1.0,287,1,6,384.0,97.0,3.9694,18149060.0064,0.0103,2,11906.8819
t2.small,us-west-2c,400,50.0,400,1,2,400.0,0.0,2.64,8708878.0571,0.0066,400,8247.0436
r8a.48xlarge,us-west-2d,3,1.0,400,1,4,576.0,176.0,5.9541,27223590.0096,0.0103,3,7937.9213
r8a.48xlarge,us-west-2d,5,1.0,400,2,2,480.0,80.0,9.9235,22686325.008,0.0207,5,4762.7528
r8a.48xlarge,us-west-2d,3,1.0,439,1,9,510.0,71.0,5.9541,24104220.321,0.0117,3,7937.9213
t2.small,us-west-2c,1000,50.0,1000,1,2,1000.0,0.0,6.6,21772195.1429,0.0066,1000,3298.8174
r8a.48xlarge,us-west-2d,6,1.0,1000,1,4,1152.0,152.0,11.9082,54447180.0192,0.0103,6,3968.9606
r8a.48xlarge,us-west-2d,11,1.0,1000,2,2,1056.0,56.0,21.8317,49909915.0176,0.0207,11,2164.8876
