InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
c8i.48xlarge,use1-az6,192,384.0,1,3,2.5,2.7237,8.99616,32451.71281818182
c8i.4xlarge,use1-az2,16,32.0,50,3,2.5,0.392,0.74968,32451.71281818182
c8i.4xlarge,use1-az4,16,32.0,15,3,2.5,0.5075,0.74968,32451.71281818182
c8i.4xlarge,use1-az6,16,32.0,50,3,2.5,0.3367,0.74968,32451.71281818182
c8i.8xlarge,use1-az2,32,64.0,5,3,2.0,0.716,1.49936,32451.71281818182
c8i.8xlarge,use1-az4,32,64.0,1,3,2.0,0.6328,1.49936,32451.71281818182
c8i.8xlarge,use1-az6,32,64.0,40,3,2.0,0.5537,1.49936,32451.71281818182
c8i.96xlarge,use1-az2,384,768.0,0,1,3.0,6.8385,17.99232,32451.71281818182
c8i.96xlarge,use1-az4,384,768.0,0,1,3.0,6.4876,17.99232,32451.71281818182
c8i.96xlarge,use1-az6,384,768.0,1,3,3.0,7.7417,17.99232,32451.71281818182
c8i.large,use1-az2,2,4.0,25,3,3.0,0.0471,0.09371,32451.71281818182
c8i.large,use1-az4,2,4.0,1,3,3.0,0.047,0.09371,32451.71281818182
c8i.large,use1-az6,2,4.0,50,3,3.0,0.0381,0.09371,32451.71281818182
c8i.metal-48xl,use1-az2,192,384.0,0,1,3.0,2.9833,8.99616,32451.71281818182
c8i.metal-48xl,use1-az4,192,384.0,0,1,3.0,2.1661,8.99616,32451.71281818182
c8i.metal-48xl,use1-az6,192,384.0,1,3,3.0,2.6646,8.99616,32451.71281818182
c8i.metal-96xl,use1-az2,384,768.0,0,1,3.0,7.0629,17.99232,32451.71281818182
c8i.metal-96xl,use1-az4,384,768.0,0,1,3.0,5.3597,17.99232,32451.71281818182
c8i.metal-96xl,use1-az6,384,768.0,1,3,3.0,5.2187,17.99232,32451.71281818182
c8i.xlarge,use1-az2,4,8.0,50,3,3.0,0.0776,0.18742,32451.71281818182
c8i.xlarge,use1-az4,4,8.0,20,3,3.0,0.1018,0.18742,32451.71281818182
c8i.xlarge,use1-az6,4,8.0,50,3,3.0,0.0851,0.18742,32451.71281818182
d2.2xlarge,use1-az1,8,61.0,1,3,1.0,0.4333,1.38,21888.29875
d2.2xlarge,use1-az2,8,61.0,1,3,1.0,0.3995,1.38,21888.29875
d2.2xlarge,use1-az3,8,61.0,0,1,1.0,0.3073,1.38,21888.29875
d2.2xlarge,use1-az4,8,61.0,0,2,1.0,0.5184,1.38,21888.29875
d2.2xlarge,use1-az5,8,61.0,0,1,1.0,0.4313,1.38,21888.29875
d2.2xlarge,use1-az6,8,61.0,5,3,1.0,0.3735,1.38,21888.29875
d2.4xlarge,use1-az1,16,122.0,1,3,1.0,0.8379,2.76,21888.29875
d2.4xlarge,use1-az2,16,122.0,0,1,1.0,0.7701,2.76,21888.29875
d2.4xlarge,use1-az3,16,122.0,1,3,1.0,0.6273,2.76,21888.29875
d2.4xlarge,use1-az4,16,122.0,1,3,1.0,0.9154,2.76,21888.29875
d2.4xlarge,use1-az5,16,122.0,0,1,1.0,0.712,2.76,21888.29875
d2.4xlarge,use1-az6,16,122.0,1,3,1.0,0.6918,2.76,21888.29875
d2.8xlarge,use1-az1,36,244.0,0,1,1.0,1.7757,5.52,21888.29875
d2.8xlarge,use1-az2,36,244.0,0,1,1.0,1.6195,5.52,21888.29875
d2.8xlarge,use1-az3,36,244.0,0,2,1.0,1.3403,5.52,21888.29875
d2.8xlarge,use1-az4,36,244.0,0,1,1.0,2.1991,5.52,21888.29875
d2.8xlarge,use1-az5,36,244.0,0,1,1.0,1.6792,5.52,21888.29875
d2.8xlarge,use1-az6,36,244.0,0,1,1.0,1.668,5.52,21888.29875
d2.xlarge,use1-az1,4,30.5,1,3,1.0,0.1862,0.69,21888.29875
d2.xlarge,use1-az2,4,30.5,1,3,1.0,0.2723,0.69,21888.29875
d2.xlarge,use1-az3,4,30.5,0,1,1.0,0.1986,0.69,21888.29875
d2.xlarge,use1-az4,4,30.5,0,2,1.0,0.209,0.69,21888.29875
d2.xlarge,use1-az5,4,30.5,0,1,1.0,0.1956,0.69,21888.29875
d2.xlarge,use1-az6,4,30.5,1,3,1.0,0.229,0.69,21888.29875
d3.2xlarge,use1-az1,8,64.0,10,3,3.0,0.4103,0.999,21570.740800000003
d3.2xlarge,use1-az2,8,64.0,30,3,3.0,0.3897,0.999,21570.740800000003
d3.2xlarge,use1-az4,8,64.0,35,3,3.0,0.3966,0.999,21570.740800000003
d3.2xlarge,use1-az6,8,64.0,50,3,3.0,0.3253,0.999,21570.740800000003
d3.4xlarge,use1-az1,16,128.0,5,3,3.0,0.6908,1.998,21570.740800000003
d3.4xlarge,use1-az2,16,128.0,15,3,3.0,0.7775,1.998,21570.740800000003
d3.4xlarge,use1-az4,16,128.0,15,3,3.0,0.6435,1.998,21570.740800000003
d3.4xlarge,use1-az6,16,128.0,10,3,3.0,0.6595,1.998,21570.740800000003
d3.8xlarge,use1-az1,32,256.0,5,3,3.0,1.445,3.99552,21570.740800000003
d3.8xlarge,use1-az2,32,256.0,50,3,3.0,1.1989,3.99552,21570.740800000003
d3.8xlarge,use1-az4,32,256.0,50,3,3.0,1.0784,3.99552,21570.740800000003
d3.8xlarge,use1-az6,32,256.0,50,3,3.0,1.0856,3.99552,21570.740800000003
d3.xlarge,use1-az1,4,32.0,15,3,3.0,0.1523,0.499,21570.740800000003
d3.xlarge,use1-az2,4,32.0,40,3,3.0,0.1476,0.499,21570.740800000003
d3.xlarge,use1-az4,4,32.0,45,3,3.0,0.1495,0.499,21570.740800000003
d3.xlarge,use1-az6,4,32.0,25,3,3.0,0.1446,0.499,21570.740800000003
d3en.12xlarge,use1-az1,48,192.0,0,2,3.0,2.1752,6.30864,21570.740800000003
d3en.12xlarge,use1-az2,48,192.0,5,3,3.0,1.7785,6.30864,21570.740800000003
d3en.12xlarge,use1-az4,48,192.0,5,3,3.0,1.7596,6.30864,21570.740800000003
d3en.12xlarge,use1-az6,48,192.0,50,3,3.0,1.2281,6.30864,21570.740800000003
d3en.2xlarge,use1-az1,8,32.0,5,3,2.5,0.4143,1.051,21570.740800000003
d3en.2xlarge,use1-az2,8,32.0,50,3,2.5,0.3253,1.051,21570.740800000003
d3en.2xlarge,use1-az4,8,32.0,45,3,2.5,0.3431,1.051,21570.740800000003
d3en.2xlarge,use1-az6,8,32.0,50,3,2.5,0.2393,1.051,21570.740800000003
d3en.4xlarge,use1-az1,16,64.0,1,3,3.0,0.8443,2.103,21570.740800000003
d3en.4xlarge,use1-az2,16,64.0,30,3,3.0,0.868,2.103,21570.740800000003
d3en.4xlarge,use1-az4,16,64.0,20,3,3.0,0.7974,2.103,21570.740800000003
d3en.4xlarge,use1-az6,16,64.0,50,3,3.0,0.5576,2.103,21570.740800000003
d3en.6xlarge,use1-az1,24,96.0,1,3,2.0,1.1244,3.154,21570.740800000003
d3en.6xlarge,use1-az2,24,96.0,20,3,2.0,0.9556,3.154,21570.740800000003
d3en.6xlarge,use1-az4,24,96.0,15,3,2.0,1.0035,3.154,21570.740800000003
d3en.6xlarge,use1-az6,24,96.0,50,3,2.0,0.6863,3.154,21570.740800000003
d3en.8xlarge,use1-az1,32,128.0,1,3,3.0,1.1906,4.20576,21570.740800000003
d3en.8xlarge,use1-az2,32,128.0,5,3,3.0,1.2855,4.20576,21570.740800000003
d3en.8xlarge,use1-az4,32,128.0,5,3,3.0,1.1297,4.20576,21570.740800000003
d3en.8xlarge,use1-az6,32,128.0,50,3,3.0,0.9223,4.20576,21570.740800000003
d3en.xlarge,use1-az1,4,16.0,1,3,3.0,0.2113,0.526,21570.740800000003
d3en.xlarge,use1-az2,4,16.0,50,3,3.0,0.1483,0.526,21570.740800000003
d3en.xlarge,use1-az4,4,16.0,50,3,3.0,0.1537,0.526,21570.740800000003
d3en.xlarge,use1-az6,4,16.0,50,3,3.0,0.0955,0.526,21570.740800000003
dl1.24xlarge,use1-az2,96,768.0,0,1,3.0,7.7235,13.10904,26458.526
f2.12xlarge,use1-az1,48,512.0,0,1,3.0,1.1502,3.96,29668.6635
f2.12xlarge,use1-az2,48,512.0,10,3,3.0,1.2067,3.96,29668.6635
f2.12xlarge,use1-az4,48,512.0,1,3,3.0,1.4623,3.96,29668.6635
f2.12xlarge,use1-az6,48,512.0,0,2,3.0,1.4489,3.96,29668.6635
f2.48xlarge,use1-az1,192,2048.0,0,1,3.0,3.9529,15.84,29668.6635
f2.48xlarge,use1-az2,192,2048.0,1,3,3.0,4.6789,15.84,29668.6635
f2.48xlarge,use1-az4,192,2048.0,0,2,3.0,4.6417,15.84,29668.6635
f2.48xlarge,use1-az6,192,2048.0,1,3,3.0,3.5984,15.84,29668.6635
h1.16xlarge,use1-az2,64,256.0,0,1,1.0,1.1003,3.744,26819.961000000003
h1.16xlarge,use1-az4,64,256.0,0,2,1.0,1.5112,3.744,26819.961000000003
h1.16xlarge,use1-az5,64,256.0,0,2,1.0,1.3642,3.744,26819.961000000003
h1.16xlarge,use1-az6,64,256.0,1,3,1.0,1.1647,3.744,26819.961000000003
h1.2xlarge,use1-az2,8,32.0,1,3,1.0,0.2314,0.468,26819.961000000003
h1.2xlarge,use1-az4,8,32.0,1,3,1.0,0.2111,0.468,26819.961000000003
h1.2xlarge,use1-az5,8,32.0,0,1,1.0,0.2245,0.468,26819.961000000003
h1.2xlarge,use1-az6,8,32.0,1,3,1.0,0.2106,0.468,26819.961000000003
h1.4xlarge,use1-az2,16,64.0,1,3,1.0,0.4488,0.936,26819.961000000003
h1.4xlarge,use1-az4,16,64.0,0,1,1.0,0.3512,0.936,26819.961000000003
h1.4xlarge,use1-az5,16,64.0,0,1,1.0,0.3574,0.936,26819.961000000003
h1.4xlarge,use1-az6,16,64.0,1,3,1.0,0.3214,0.936,26819.961000000003
h1.8xlarge,use1-az2,32,128.0,1,3,1.0,0.7843,1.872,26819.961000000003
h1.8xlarge,use1-az4,32,128.0,0,2,1.0,0.6531,1.872,26819.961000000003
h1.8xlarge,use1-az5,32,128.0,0,2,1.0,0.6925,1.872,26819.961000000003
h1.8xlarge,use1-az6,32,128.0,0,1,1.0,0.8157,1.872,26819.961000000003
i2.2xlarge,use1-az1,8,61.0,5,3,1.0,0.4772,1.705,24004.47325
i2.2xlarge,use1-az2,8,61.0,10,3,1.0,0.5082,1.705,24004.47325
i2.2xlarge,use1-az3,8,61.0,15,3,1.0,0.4061,1.705,24004.47325
i2.2xlarge,use1-az4,8,61.0,15,3,1.0,0.4072,1.705,24004.47325
i2.2xlarge,use1-az6,8,61.0,15,3,1.0,0.308,1.705,24004.47325
i2.4xlarge,use1-az1,16,122.0,1,3,1.0,0.9216,3.41,24004.47325
i2.4xlarge,use1-az2,16,122.0,10,3,1.0,1.0006,3.41,24004.47325
i2.4xlarge,use1-az3,16,122.0,5,3,1.0,0.6617,3.41,24004.47325
i2.4xlarge,use1-az4,16,122.0,20,3,1.0,0.8982,3.41,24004.47325
i2.4xlarge,use1-az6,16,122.0,10,3,1.0,0.9138,3.41,24004.47325
i2.8xlarge,use1-az1,32,244.0,5,3,1.0,1.7585,6.82,24004.47325
i2.8xlarge,use1-az2,32,244.0,10,3,1.0,1.1968,6.82,24004.47325
i2.8xlarge,use1-az3,32,244.0,10,3,1.0,1.0963,6.82,24004.47325
i2.8xlarge,use1-az4,32,244.0,10,3,1.0,1.1802,6.82,24004.47325
i2.8xlarge,use1-az6,32,244.0,5,3,1.0,1.1921,6.82,24004.47325
i2.xlarge,use1-az1,4,30.5,5,3,1.0,0.1159,0.853,24004.47325
i2.xlarge,use1-az2,4,30.5,15,3,1.0,0.1717,0.853,24004.47325
i2.xlarge,use1-az3,4,30.5,35,3,1.0,0.1302,0.853,24004.47325
i2.xlarge,use1-az4,4,30.5,25,3,1.0,0.132,0.853,24004.47325
i2.xlarge,use1-az6,4,30.5,30,3,1.0,0.1193,0.853,24004.47325
i3.16xlarge,use1-az1,64,488.0,50,3,1.0,1.6334,4.992,21922.264461538463
i3.16xlarge,use1-az2,64,488.0,50,3,1.0,1.8367,4.992,21922.264461538463
i3.16xlarge,use1-az3,64,488.0,50,3,1.0,1.4621,4.992,21922.264461538463
i3.16xlarge,use1-az4,64,488.0,50,3,1.0,1.5776,4.992,21922.264461538463
i3.16xlarge,use1-az5,64,488.0,35,3,1.0,1.6828,4.992,21922.264461538463
i3.16xlarge,use1-az6,64,488.0,50,3,1.0,1.6218,4.992,21922.264461538463
i3.2xlarge,use1-az1,8,61.0,50,3,1.0,0.3502,0.624,21922.264461538463
i3.2xlarge,use1-az2,8,61.0,50,3,1.0,0.3548,0.624,21922.264461538463
i3.2xlarge,use1-az3,8,61.0,50,3,1.0,0.3268,0.624,21922.264461538463
i3.2xlarge,use1-az4,8,61.0,50,3,1.0,0.2799,0.624,21922.264461538463
i3.2xlarge,use1-az5,8,61.0,50,3,1.0,0.3288,0.624,21922.264461538463
i3.2xlarge,use1-az6,8,61.0,50,3,1.0,0.23,0.624,21922.264461538463
i3.4xlarge,use1-az1,16,122.0,50,3,1.0,0.5478,1.248,21922.264461538463
i3.4xlarge,use1-az2,16,122.0,50,3,1.0,0.5209,1.248,21922.264461538463
i3.4xlarge,use1-az3,16,122.0,50,3,1.0,0.5311,1.248,21922.264461538463
i3.4xlarge,use1-az4,16,122.0,50,3,1.0,0.5278,1.248,21922.264461538463
i3.4xlarge,use1-az5,16,122.0,50,3,1.0,0.5344,1.248,21922.264461538463
i3.4xlarge,use1-az6,16,122.0,50,3,1.0,0.4772,1.248,21922.264461538463
i3.8xlarge,use1-az1,32,244.0,50,3,1.0,1.0999,2.496,21922.264461538463
i3.8xlarge,use1-az2,32,244.0,50,3,1.0,0.8498,2.496,21922.264461538463
i3.8xlarge,use1-az3,32,244.0,50,3,1.0,0.8065,2.496,21922.264461538463
i3.8xlarge,use1-az4,32,244.0,50,3,1.0,0.9296,2.496,21922.264461538463
i3.8xlarge,use1-az5,32,244.0,50,3,1.0,0.9204,2.496,21922.264461538463
i3.8xlarge,use1-az6,32,244.0,50,3,1.0,0.8878,2.496,21922.264461538463
i3.large,use1-az1,2,15.25,50,3,1.0,0.0536,0.156,21922.264461538463
i3.large,use1-az2,2,15.25,50,3,1.0,0.0441,0.156,21922.264461538463
i3.large,use1-az3,2,15.25,50,3,1.0,0.0416,0.156,21922.264461538463
i3.large,use1-az4,2,15.25,50,3,1.0,0.0443,0.156,21922.264461538463
i3.large,use1-az5,2,15.25,50,3,1.0,0.0421,0.156,21922.264461538463
i3.large,use1-az6,2,15.25,50,3,1.0,0.0427,0.156,21922.264461538463
i3.xlarge,use1-az1,4,30.5,50,3,1.0,0.1488,0.312,21922.264461538463
i3.xlarge,use1-az2,4,30.5,50,3,1.0,0.1377,0.312,21922.264461538463
i3.xlarge,use1-az3,4,30.5,50,3,1.0,0.1192,0.312,21922.264461538463
i3.xlarge,use1-az4,4,30.5,50,3,1.0,0.1253,0.312,21922.264461538463
i3.xlarge,use1-az5,4,30.5,50,3,1.0,0.1439,0.312,21922.264461538463
i3.xlarge,use1-az6,4,30.5,50,3,1.0,0.1157,0.312,21922.264461538463
i3en.12xlarge,use1-az1,48,384.0,0,1,2.5,2.1049,5.424,21922.264461538463
i3en.12xlarge,use1-az2,48,384.0,0,1,2.5,2.5758,5.424,21922.264461538463
i3en.12xlarge,use1-az4,48,384.0,0,1,2.5,2.8019,5.424,21922.264461538463
i3en.12xlarge,use1-az5,48,384.0,0,1,2.5,1.5793,5.424,21922.264461538463
i3en.12xlarge,use1-az6,48,384.0,0,2,2.5,2.2502,5.424,21922.264461538463
i3en.24xlarge,use1-az1,96,768.0,1,3,2.5,4.2422,10.848,21922.264461538463
i3en.24xlarge,use1-az2,96,768.0,0,1,2.5,3.7018,10.848,21922.264461538463
i3en.24xlarge,use1-az4,96,768.0,0,1,2.5,3.7712,10.848,21922.264461538463
i3en.24xlarge,use1-az5,96,768.0,0,1,2.5,2.4988,10.848,21922.264461538463
i3en.24xlarge,use1-az6,96,768.0,1,3,2.5,3.3745,10.848,21922.264461538463
i3en.2xlarge,use1-az1,8,64.0,45,3,3.0,0.4969,0.904,21922.264461538463
i3en.2xlarge,use1-az2,8,64.0,25,3,3.0,0.49,0.904,21922.264461538463
i3en.2xlarge,use1-az4,8,64.0,1,3,3.0,0.3381,0.904,21922.264461538463
i3en.2xlarge,use1-az5,8,64.0,50,3,3.0,0.3701,0.904,21922.264461538463
i3en.2xlarge,use1-az6,8,64.0,50,3,3.0,0.4013,0.904,21922.264461538463
i3en.3xlarge,use1-az1,12,96.0,20,3,3.0,0.5721,1.356,21922.264461538463
i3en.3xlarge,use1-az2,12,96.0,30,3,3.0,0.6205,1.356,21922.264461538463
i3en.3xlarge,use1-az4,12,96.0,0,1,3.0,0.691,1.356,21922.264461538463
i3en.3xlarge,use1-az5,12,96.0,50,3,3.0,0.4312,1.356,21922.264461538463
i3en.3xlarge,use1-az6,12,96.0,50,3,3.0,0.4156,1.356,21922.264461538463
i3en.6xlarge,use1-az1,24,192.0,15,3,2.5,0.941,2.712,21922.264461538463
i3en.6xlarge,use1-az2,24,192.0,1,3,2.5,1.1498,2.712,21922.264461538463
i3en.6xlarge,use1-az4,24,192.0,5,3,2.5,1.3761,2.712,21922.264461538463
i3en.6xlarge,use1-az5,24,192.0,15,3,2.5,0.8137,2.712,21922.264461538463
i3en.6xlarge,use1-az6,24,192.0,50,3,2.5,1.0191,2.712,21922.264461538463
i3en.large,use1-az1,2,16.0,50,3,3.0,0.0765,0.226,21922.264461538463
i3en.large,use1-az2,2,16.0,0,1,3.0,0.0674,0.226,21922.264461538463
i3en.large,use1-az4,2,16.0,0,1,3.0,0.0857,0.226,21922.264461538463
i3en.large,use1-az5,2,16.0,45,3,3.0,0.0647,0.226,21922.264461538463
i3en.large,use1-az6,2,16.0,45,3,3.0,0.0648,0.226,21922.264461538463
i3en.xlarge,use1-az1,4,32.0,50,3,3.0,0.1361,0.452,21922.264461538463
i3en.xlarge,use1-az2,4,32.0,50,3,3.0,0.1512,0.452,21922.264461538463
i3en.xlarge,use1-az4,4,32.0,50,3,3.0,0.148,0.452,21922.264461538463
i3en.xlarge,use1-az5,4,32.0,45,3,3.0,0.1922,0.452,21922.264461538463
i3en.xlarge,use1-az6,4,32.0,50,3,3.0,0.142,0.452,21922.264461538463
i4i.12xlarge,use1-az1,48,384.0,1,3,2.5,1.6542,4.118,26808.193
i4i.12xlarge,use1-az2,48,384.0,5,3,2.5,1.6876,4.118,26808.193
i4i.12xlarge,use1-az4,48,384.0,5,3,2.5,1.8657,4.118,26808.193
i4i.12xlarge,use1-az5,48,384.0,1,3,2.5,1.785,4.118,26808.193
i4i.12xlarge,use1-az6,48,384.0,5,3,2.5,1.7817,4.118,26808.193
i4i.16xlarge,use1-az1,64,512.0,10,3,2.5,2.347,5.491,26808.193
i4i.16xlarge,use1-az2,64,512.0,25,3,2.5,2.2811,5.491,26808.193
i4i.16xlarge,use1-az4,64,512.0,10,3,2.5,2.2575,5.491,26808.193
i4i.16xlarge,use1-az5,64,512.0,1,3,2.5,2.0722,5.491,26808.193
i4i.16xlarge,use1-az6,64,512.0,20,3,2.5,2.035,5.491,26808.193
i4i.24xlarge,use1-az1,96,768.0,1,3,1.0,3.4772,8.2368,26808.193
i4i.24xlarge,use1-az2,96,768.0,1,3,1.0,2.6028,8.2368,26808.193
i4i.24xlarge,use1-az4,96,768.0,1,3,1.0,2.6555,8.2368,26808.193
i4i.24xlarge,use1-az5,96,768.0,1,3,1.0,2.5449,8.2368,26808.193
i4i.24xlarge,use1-az6,96,768.0,5,3,1.0,3.1037,8.2368,26808.193
i4i.2xlarge,use1-az1,8,64.0,50,3,3.0,0.318,0.686,26808.193
i4i.2xlarge,use1-az2,8,64.0,50,3,3.0,0.3108,0.686,26808.193
i4i.2xlarge,use1-az4,8,64.0,50,3,3.0,0.3155,0.686,26808.193
i4i.2xlarge,use1-az5,8,64.0,50,3,3.0,0.3269,0.686,26808.193
i4i.2xlarge,use1-az6,8,64.0,50,3,3.0,0.2838,0.686,26808.193
i4i.32xlarge,use1-az1,128,1024.0,1,3,1.0,3.7176,10.9824,26808.193
i4i.32xlarge,use1-az2,128,1024.0,1,3,1.0,4.3142,10.9824,26808.193
i4i.32xlarge,use1-az4,128,1024.0,1,3,1.0,4.5136,10.9824,26808.193
i4i.32xlarge,use1-az5,128,1024.0,0,1,1.0,4.4306,10.9824,26808.193
i4i.32xlarge,use1-az6,128,1024.0,20,3,1.0,4.1741,10.9824,26808.193
i4i.4xlarge,use1-az1,16,128.0,50,3,1.0,0.6359,1.373,26808.193
i4i.4xlarge,use1-az2,16,128.0,50,3,1.0,0.6623,1.373,26808.193
i4i.4xlarge,use1-az4,16,128.0,50,3,1.0,0.6394,1.373,26808.193
i4i.4xlarge,use1-az5,16,128.0,50,3,1.0,0.5882,1.373,26808.193
i4i.4xlarge,use1-az6,16,128.0,50,3,1.0,0.6186,1.373,26808.193
i4i.8xlarge,use1-az1,32,256.0,40,3,1.5,1.1497,2.746,26808.193
i4i.8xlarge,use1-az2,32,256.0,40,3,1.5,1.0879,2.746,26808.193
i4i.8xlarge,use1-az4,32,256.0,45,3,1.5,1.0701,2.746,26808.193
i4i.8xlarge,use1-az5,32,256.0,50,3,1.5,1.0501,2.746,26808.193
i4i.8xlarge,use1-az6,32,256.0,50,3,1.5,1.1029,2.746,26808.193
i4i.large,use1-az1,2,16.0,50,3,3.0,0.053,0.172,26808.193
i4i.large,use1-az2,2,16.0,50,3,3.0,0.0475,0.172,26808.193
i4i.large,use1-az4,2,16.0,50,3,3.0,0.048,0.172,26808.193
i4i.large,use1-az5,2,16.0,50,3,3.0,0.0455,0.172,26808.193
i4i.large,use1-az6,2,16.0,50,3,3.0,0.0477,0.172,26808.193
i4i.xlarge,use1-az1,4,32.0,50,3,3.0,0.1401,0.343,26808.193
i4i.xlarge,use1-az2,4,32.0,50,3,3.0,0.1145,0.343,26808.193
i4i.xlarge,use1-az4,4,32.0,50,3,3.0,0.1246,0.343,26808.193
i4i.xlarge,use1-az5,4,32.0,50,3,3.0,0.1315,0.343,26808.193
i4i.xlarge,use1-az6,4,32.0,50,3,3.0,0.1139,0.343,26808.193
i7i.12xlarge,use1-az1,48,384.0,1,3,2.5,1.628,4.5302,32278.54144444444
i7i.12xlarge,use1-az2,48,384.0,0,1,2.5,2.1972,4.5302,32278.54144444444
i7i.12xlarge,use1-az4,48,384.0,1,3,2.5,1.5685,4.5302,32278.54144444444
i7i.12xlarge,use1-az5,48,384.0,0,2,2.5,1.3191,4.5302,32278.54144444444
i7i.12xlarge,use1-az6,48,384.0,1,3,2.5,1.4307,4.5302,32278.54144444444
i7i.16xlarge,use1-az1,64,512.0,1,3,2.0,2.3619,6.0403,32278.54144444444
i7i.16xlarge,use1-az2,64,512.0,0,1,2.0,1.8538,6.0403,32278.54144444444
i7i.16xlarge,use1-az4,64,512.0,1,3,2.0,2.5628,6.0403,32278.54144444444
i7i.16xlarge,use1-az5,64,512.0,0,1,2.0,1.8463,6.0403,32278.54144444444
i7i.16xlarge,use1-az6,64,512.0,1,3,2.0,2.3047,6.0403,32278.54144444444
i7i.24xlarge,use1-az1,96,768.0,1,3,2.0,3.0198,9.0605,32278.54144444444
i7i.24xlarge,use1-az2,96,768.0,0,1,2.0,2.1905,9.0605,32278.54144444444
i7i.24xlarge,use1-az4,96,768.0,1,3,2.0,2.972,9.0605,32278.54144444444
i7i.24xlarge,use1-az5,96,768.0,0,1,2.0,2.4294,9.0605,32278.54144444444
i7i.24xlarge,use1-az6,96,768.0,1,3,2.0,3.4038,9.0605,32278.54144444444
i7i.2xlarge,use1-az1,8,64.0,5,3,1.5,0.2345,0.755,32278.54144444444
i7i.2xlarge,use1-az2,8,64.0,25,3,1.5,0.2402,0.755,32278.54144444444
i7i.2xlarge,use1-az4,8,64.0,50,3,1.5,0.2229,0.755,32278.54144444444
i7i.2xlarge,use1-az5,8,64.0,10,3,1.5,0.2301,0.755,32278.54144444444
i7i.2xlarge,use1-az6,8,64.0,50,3,1.5,0.238,0.755,32278.54144444444
i7i.48xlarge,use1-az1,192,1536.0,0,1,2.5,8.7272,18.121,32278.54144444444
i7i.48xlarge,use1-az2,192,1536.0,0,1,2.5,5.4659,18.121,32278.54144444444
i7i.48xlarge,use1-az4,192,1536.0,1,3,2.5,9.8084,18.121,32278.54144444444
i7i.48xlarge,use1-az5,192,1536.0,0,1,2.5,6.988,18.121,32278.54144444444
i7i.48xlarge,use1-az6,192,1536.0,0,1,2.5,8.8,18.121,32278.54144444444
i7i.4xlarge,use1-az1,16,128.0,15,3,1.0,0.6267,1.5101,32278.54144444444
i7i.4xlarge,use1-az2,16,128.0,1,3,1.0,0.5904,1.5101,32278.54144444444
i7i.4xlarge,use1-az4,16,128.0,25,3,1.0,0.5654,1.5101,32278.54144444444
i7i.4xlarge,use1-az5,16,128.0,1,3,1.0,0.4743,1.5101,32278.54144444444
i7i.4xlarge,use1-az6,16,128.0,20,3,1.0,0.543,1.5101,32278.54144444444
i7i.8xlarge,use1-az1,32,256.0,1,3,1.0,1.0468,3.0202,32278.54144444444
i7i.8xlarge,use1-az2,32,256.0,1,3,1.0,0.8754,3.0202,32278.54144444444
i7i.8xlarge,use1-az4,32,256.0,1,3,1.0,1.0415,3.0202,32278.54144444444
i7i.8xlarge,use1-az5,32,256.0,1,3,1.0,0.7695,3.0202,32278.54144444444
i7i.8xlarge,use1-az6,32,256.0,0,2,1.0,1.0587,3.0202,32278.54144444444
i7i.large,use1-az1,2,16.0,35,3,2.5,0.0576,0.1888,32278.54144444444
i7i.large,use1-az2,2,16.0,50,3,2.5,0.0595,0.1888,32278.54144444444
i7i.large,use1-az4,2,16.0,45,3,2.5,0.0591,0.1888,32278.54144444444
i7i.large,use1-az5,2,16.0,50,3,2.5,0.0696,0.1888,32278.54144444444
i7i.large,use1-az6,2,16.0,50,3,2.5,0.0476,0.1888,32278.54144444444
i7i.metal-24xl,use1-az1,96,768.0,40,3,2.5,1.784,9.0605,32278.54144444444
i7i.metal-24xl,use1-az2,96,768.0,0,1,2.5,2.8705,9.0605,32278.54144444444
i7i.metal-24xl,use1-az4,96,768.0,50,3,2.5,1.745,9.0605,32278.54144444444
i7i.metal-24xl,use1-az5,96,768.0,0,1,2.5,6.724,9.0605,32278.54144444444
i7i.metal-24xl,use1-az6,96,768.0,50,3,2.5,2.1545,9.0605,32278.54144444444
i7i.metal-48xl,use1-az1,192,1536.0,1,3,2.5,6.6152,18.121,32278.54144444444
i7i.metal-48xl,use1-az2,192,1536.0,0,1,2.5,6.9085,18.121,32278.54144444444
i7i.metal-48xl,use1-az4,192,1536.0,0,2,2.5,8.4083,18.121,32278.54144444444
i7i.metal-48xl,use1-az5,192,1536.0,0,1,2.5,7.464,18.121,32278.54144444444
i7i.metal-48xl,use1-az6,192,1536.0,0,2,2.5,8.9606,18.121,32278.54144444444
i7i.xlarge,use1-az1,4,32.0,25,3,1.0,0.163,0.3775,32278.54144444444
i7i.xlarge,use1-az2,4,32.0,50,3,1.0,0.1066,0.3775,32278.54144444444
i7i.xlarge,use1-az4,4,32.0,40,3,1.0,0.1105,0.3775,32278.54144444444
i7i.xlarge,use1-az5,4,32.0,15,3,1.0,0.1125,0.3775,32278.54144444444
i7i.xlarge,use1-az6,4,32.0,50,3,1.0,0.1153,0.3775,32278.54144444444
i7ie.12xlarge,use1-az1,48,384.0,5,3,2.5,2.7303,6.2376,32278.54144444444
i7ie.12xlarge,use1-az2,48,384.0,0,1,2.5,1.8101,6.2376,32278.54144444444
i7ie.12xlarge,use1-az4,48,384.0,0,1,2.5,1.4459,6.2376,32278.54144444444
