pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,10.0,0.0,10,10.0,10.0,20.0,0.088,203536.1129,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 10, 'T3': 50.0}]"
10,1,4,192.0,182.0,1,192.0,192.0,768.0,3.1485,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 5.0}]"
10,2,2,48.0,38.0,1,48.0,96.0,192.0,1.3118,1477677.5304,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 1, 'T3': 15.0}]"
17,7,7,26.0,9.0,2,26.0,192.0,384.0,2.6236,800408.6623,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 2, 'T3': 15.0}]"
50,1,2,50.0,0.0,50,50.0,50.0,100.0,0.44,1017680.5643,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 50, 'T3': 50.0}]"
50,1,4,192.0,142.0,1,192.0,192.0,768.0,3.1485,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 5.0}]"
50,2,2,96.0,46.0,2,96.0,192.0,384.0,2.6236,2955355.0608,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 2, 'T3': 15.0}]"
75,3,5,96.0,21.0,3,96.0,288.0,576.0,3.9354,2955355.0608,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 3, 'T3': 15.0}]"
100,1,2,100.0,0.0,100,100.0,100.0,200.0,0.89,2035361.1286,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'apne1-az1', 'num_instances': 50, 'T3': 50.0}]"
100,1,4,192.0,92.0,1,192.0,192.0,768.0,3.1485,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 5.0}]"
100,2,2,144.0,44.0,3,144.0,288.0,576.0,3.9354,4433032.5912,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 3, 'T3': 15.0}]"
115,4,2,120.0,5.0,5,120.0,480.0,960.0,6.559,3694193.826,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 5, 'T3': 15.0}]"
287,1,6,298.0,11.0,93,298.0,298.0,2384.0,5.8665,9242672.2824,"[{'instance_type': 'r8g.medium', 'availability_zone': 'apne1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8g.12xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8g.medium', 'availability_zone': 'apne1-az2', 'num_instances': 40, 'T3': 40.0}, {'instance_type': 'r8g.16xlarge', 'availability_zone': 'apne1-az2', 'num_instances': 1, 'T3': 5.0}]"
400,1,2,484.0,84.0,104,484.0,484.0,968.0,6.1372,13856781.3718,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'apne1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 4, 'T3': 15.0}]"
400,1,4,576.0,176.0,3,576.0,576.0,2304.0,9.4455,17710293.0816,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 3, 'T3': 5.0}]"
400,2,2,432.0,32.0,9,432.0,864.0,1728.0,11.8062,13299097.7736,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 9, 'T3': 15.0}]"
