instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.14,196786.35,0.014,10,140561.6786
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.144,197708.9612,0.0144,10,137297.8898
t2.large,ap-northeast-1c,10,50.0,10,2,2,10.0,0.0,0.368,217721.9514,0.0368,10,59163.5738
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.1862,346011.3919,0.1286,17,9310.0408
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.7,983931.75,0.014,50,28112.3357
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.72,988544.8062,0.0144,50,27459.578
t2.large,ap-northeast-1c,50,50.0,50,2,2,50.0,0.0,1.84,1088609.7571,0.0368,50,11832.7148
t2.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.355,1632914.6357,0.0714,75,4065.7694
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.4,1967863.5,0.014,100,14056.1679
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.44,1977089.6125,0.0144,100,13729.789
t2.large,ap-northeast-1c,100,50.0,100,2,2,100.0,0.0,3.68,2177219.5143,0.0368,100,5916.3574
t2.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,8.211,2503802.4414,0.0714,115,2651.5887
r7a.medium,ap-northeast-1c,287,50.0,287,1,6,287.0,0.0,8.323,9625846.6233,0.029,287,4029.7411
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.6,7871454.0,0.014,400,3514.042
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,5.76,7908358.45,0.0144,400,3432.4472
t2.large,ap-northeast-1c,400,50.0,400,2,2,400.0,0.0,14.72,8708878.0571,0.0368,400,1479.0893
r6g.large,ap-northeast-1c,439,50.0,439,1,9,439.0,0.0,20.0623,8615821.9569,0.0457,439,978.2536
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,14.0,19678635.0,0.014,1000,1405.6168
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,14.4,19770896.125,0.0144,1000,1372.9789
t2.large,ap-northeast-1c,1000,50.0,1000,2,2,1000.0,0.0,36.8,21772195.1429,0.0368,1000,591.6357
