pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1100195.2054054055,325325.5799319728,1100195.2054054055,579076.4029411764,1100195.2054054055,0.0,3.0,0.0,1.0,0.0
5,1,1,229151.44994219652,162662.79002672498,220039.04086486486,193025.4678104575,131583.44476262244,0.0,3.0,0.0,1.0,0.0
6,1,1,193025.4678104575,162662.79002672498,183365.8674174174,193025.4678104575,209225.01364583336,0.0,2.0,0.0,0.0,0.0
10,1,1,115815.28064705881,108441.8600043192,110019.52048648648,115815.28064705881,72146.55642959771,0.0,2.0,0.0,0.0,0.0
14,1,1,82725.20048019208,81331.39499817783,78585.37175951462,82725.20048019208,74188.35099782652,0.0,2.0,0.0,0.0,0.0
15,1,1,76931.50858999351,81331.39499817783,73346.34697897897,72384.55041360293,46124.31031612645,0.0,1.0,0.0,1.0,0.0
17,1,1,67909.52206135467,65065.115996112734,64717.36498643973,64341.82260348584,25439.551998159972,0.0,3.0,0.0,1.0,0.0
20,1,1,57907.64033823529,65065.115996112734,55009.76022972973,57907.64033823529,23377.083800428416,0.0,0.0,0.0,0.0,0.0
25,1,1,46225.55276905042,46475.082857341185,44007.80818162162,44544.33872258962,27759.63914039216,0.0,3.0,0.0,1.0,0.0
30,1,1,38605.093555555555,40665.697499088914,36673.17348948948,38605.093555555555,21831.582086084618,0.0,2.0,0.0,0.0,0.0
35,1,1,33038.72272063226,36147.286665106956,31434.14870380585,32170.911297204064,15413.539900747417,0.0,1.0,0.0,1.0,0.0
40,1,1,28953.820169117644,32532.55800048591,27504.880114864864,28953.820169117644,14557.901730315674,0.0,0.0,0.0,0.0,0.0
45,1,1,25705.643565992606,27110.464999392618,24448.782326326327,25177.234929945513,9828.393835200139,0.0,3.0,0.0,1.0,0.0
50,1,1,23163.056134117647,25025.044615902156,22003.90409297297,23163.056134117647,7753.584080796251,0.0,2.0,0.0,0.0,0.0
