pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,964626.1279620853,646254.8687258688,964626.1279620853,584231.3857566766,964626.1279620853,0.0,1.0,0.0,1.0,0.0
5,1,1,223972.8861016949,215418.28946803944,192925.22540284361,194743.79541707877,243500.58405682712,0.0,1.0,0.0,1.0,0.0
6,1,1,194743.79541707877,215418.28946803944,160771.021195366,194743.79541707877,197434.6803482587,0.0,0.0,0.0,0.0,0.0
10,1,1,116846.27721068249,129250.97366795367,96462.61274881517,116846.27721068249,101944.42995812716,0.0,0.0,0.0,0.0,0.0
14,1,1,83461.62659722644,92322.12404459855,68901.86623464552,83461.62659722644,61693.17709166533,0.0,0.0,0.0,0.0,0.0
15,1,1,76781.83639429313,80781.85854548746,64308.408488678244,73028.92326594955,49308.9713723477,0.0,1.0,0.0,1.0,0.0
17,1,1,67862.80068394745,71806.09648934648,56742.713376736254,64914.5984723596,41921.81865123042,0.0,1.0,0.0,1.0,0.0
20,1,1,58423.13862017804,64625.486833976836,48231.30636255925,58423.13862017804,34760.535738057944,0.0,0.0,0.0,0.0,0.0
25,1,1,46334.19096592245,49711.912950355254,38585.04508815166,44940.87586255334,29786.364659661944,0.0,1.0,0.0,1.0,0.0
30,1,1,38948.75907682163,43083.65789360789,32154.204244339122,38948.75907682163,21739.03406076166,0.0,0.0,0.0,0.0,0.0
35,1,1,33177.77458393459,35903.04824169407,27560.74649385821,32457.299231600537,15149.01075881724,0.0,1.0,0.0,1.0,0.0
40,1,1,29211.56931008902,32312.743419401548,24115.653181279624,29211.56931008902,12162.637371060173,0.0,0.0,0.0,0.0,0.0
45,1,1,25840.49284371585,28098.037756092577,21436.13616289275,25401.364617749183,11421.729669509288,0.0,1.0,0.0,1.0,0.0
50,1,1,23369.25544688427,25850.194735135134,19292.522545971562,23369.25544688427,9495.033162106547,0.0,0.0,0.0,0.0,0.0
