instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-east-1f,1,50.0,1,1,1,1.0,0.0,0.0152,20353.6113,0.0152,1,1339053.3741
t3.medium,us-east-1f,5,50.0,5,1,1,5.0,0.0,0.076,101768.0564,0.0152,5,267810.6748
t3.medium,us-east-1f,6,50.0,6,1,1,6.0,0.0,0.0912,122121.6677,0.0152,6,223175.5623
t3.medium,us-east-1f,10,50.0,10,1,1,10.0,0.0,0.152,203536.1129,0.0152,10,133905.3374
t3.medium,us-east-1f,14,50.0,14,1,1,14.0,0.0,0.2128,284950.558,0.0152,14,95646.6696
t3.medium,us-east-1f,15,50.0,15,1,1,15.0,0.0,0.228,305304.1693,0.0152,15,89270.2249
t3.medium,us-east-1f,17,50.0,17,1,1,17.0,0.0,0.2584,346011.3919,0.0152,17,78767.8455
t3.medium,us-east-1f,20,50.0,20,1,1,20.0,0.0,0.304,407072.2257,0.0152,20,66952.6687
t3.medium,us-east-1f,25,50.0,25,1,1,25.0,0.0,0.38,508840.2821,0.0152,25,53562.135
t3.medium,us-east-1f,30,50.0,30,1,1,30.0,0.0,0.456,610608.3386,0.0152,30,44635.1125
t3.medium,us-east-1f,35,50.0,35,1,1,35.0,0.0,0.532,712376.395,0.0152,35,38258.6678
t3.medium,us-east-1f,40,50.0,40,1,1,40.0,0.0,0.608,814144.4514,0.0152,40,33476.3344
t3.medium,us-east-1f,45,50.0,45,1,1,45.0,0.0,0.684,915912.5079,0.0152,45,29756.7416
t3.medium,us-east-1f,50,50.0,50,1,1,50.0,0.0,0.76,1017680.5643,0.0152,50,26781.0675
