pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,937954.4377880184,655107.6751467711,937954.4377880184,582502.8905325443,937954.4377880184,0.0,1.0,0.0,1.0,0.0
5,1,1,221966.41007838745,218369.2249402044,187590.8873732719,194167.6303418803,140929.16158192093,0.0,1.0,0.0,1.0,0.0
6,1,1,218369.2249402044,218369.2249402044,156325.7395033282,194167.6303418803,72789.74168297456,0.0,0.0,0.0,0.0,0.0
10,1,1,131021.5349510763,131021.5349510763,93795.4437327189,116500.57816568046,77163.27817902422,0.0,0.0,0.0,0.0,0.0
14,1,1,93586.81067534645,93586.81067534645,66996.74550926361,83214.69870788552,51981.36985636646,0.0,0.0,0.0,0.0,0.0
15,1,1,81888.45934748043,81888.45934748043,62530.29581157194,72812.86136279585,26739.057028947824,1.0,1.0,0.0,1.0,0.0
17,1,1,72789.7416467348,72789.7416467348,55173.79042622742,64722.54344729345,20826.20529506271,1.0,1.0,0.0,1.0,0.0
20,1,1,65510.76747553815,65510.76747553815,46897.72185483871,58250.289097633125,21577.216582130317,0.0,0.0,0.0,0.0,0.0
25,1,1,50392.89805926423,50392.89805926423,37518.17748202765,44807.91469136235,21819.57807066052,1.0,1.0,0.0,1.0,0.0
30,1,1,43673.84498804089,43673.84498804089,31265.14790578597,38833.52606180144,13319.31269697362,0.0,0.0,0.0,0.0,0.0
35,1,1,36394.87082034742,36394.87082034742,26798.698203705448,32361.27171908101,15224.94564983888,1.0,1.0,0.0,1.0,0.0
40,1,1,32755.383740215264,32755.383740215264,23448.860927419355,29125.144548816563,14797.644683580387,0.0,0.0,0.0,0.0,0.0
45,1,1,28482.942382888366,28482.942382888366,20843.431937190646,25326.212651424485,9252.49783453952,1.0,1.0,0.0,1.0,0.0
50,1,1,26204.30699178082,26204.30699178082,18759.088742857144,23300.11563786982,9109.116240362811,0.0,0.0,0.0,0.0,0.0
