pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1330301.392156863,1079871.0387096775,1330301.392156863,920027.9299065421,1204355.6982248523,0.0,1.0,0.0,1.0,0.0
5,1,1,341163.51841652323,359957.01272401435,266060.27816993464,306675.9768951194,373957.86666666664,0.0,1.0,0.0,1.0,0.0
6,1,1,306675.9768951194,359957.01272401435,221716.89851125632,306675.9768951194,222727.89204923488,0.0,0.0,0.0,0.0,0.0
10,1,1,184005.58607476632,215974.2076129032,133030.1391503268,184005.58607476632,80762.36954161641,0.0,0.0,0.0,0.0,0.0
14,1,1,131432.56151058554,154267.29114549045,95021.52794451114,131432.56151058554,59162.30135493373,0.0,0.0,0.0,0.0,0.0
15,1,1,119521.08996567737,134983.87976310484,88686.75941902686,115003.49131133177,76202.99582176385,0.0,1.0,0.0,1.0,0.0
17,1,1,105778.63892130577,119985.67090800476,78253.02302281928,102225.32563170648,49304.65683553088,0.0,1.0,0.0,1.0,0.0
20,1,1,92002.79306074766,107987.1038064516,66515.06955882352,92002.79306074766,65079.38506452629,0.0,0.0,0.0,0.0,0.0
25,1,1,72455.70840132305,83067.00292994844,53212.055644444445,70771.37927888072,33133.99888966643,0.0,1.0,0.0,1.0,0.0
30,1,1,71991.40254480287,71991.40254480287,44343.37970951343,61335.19536863967,28764.747468237896,0.0,0.0,0.0,0.0,0.0
35,1,1,58915.53559355841,58853.73097847321,38008.61117780446,51112.66280864197,19860.41936997319,1.0,1.0,0.0,1.0,0.0
40,1,1,52498.515847902105,52470.222856583074,33257.53477941176,46001.39653037383,14364.234856292642,0.0,0.0,0.0,0.0,0.0
45,1,1,45080.76585500868,45128.069806698164,29562.25313967562,40001.21437467979,11335.076050973654,1.0,1.0,0.0,1.0,0.0
50,1,1,41179.73548453608,41277.43795561035,26606.0278248366,36801.11722242991,11840.07296379079,0.0,0.0,0.0,0.0,0.0
